quality_measure	comparaison_measure	method_aggregation_outcome	attrs_objects	attrs_users	nb_attrs_objects	nb_attrs_objects_in_itemset	nb_attrs_users	nb_attrs_users_in_itemset	quality_threshold	threshold_objects	threshold_nb_users_1	threshold_nb_users_2	nb_objects	nb_users	nb_users_1	nb_users_2	nb_reviews	algorithm	closed	pruning_ub	RandomWalk	timebudget	bound_type	nb_generated_subgroups	nb_visited_subgroups	nb_candidates_subgroups	nb_patterns	timespent_init	timespent	timespent_total
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	1	50	3	16	0.5	5.0	1.0	1.0	127162	18	18	18	745242	ITEMSET	True	True	False	36000.0	2	2200999.0	547092.0	355945.0	4	12.89	229.24	243.48
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	1	100	3	16	0.5	5.0	1.0	1.0	127162	18	18	18	745242	ITEMSET	True	True	False	36000.0	2	5610103.0	956614.0	560641.0	8	12.72	315.5	330.03
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	1	150	3	16	0.5	5.0	1.0	1.0	127162	18	18	18	745242	ITEMSET	True	True	False	36000.0	2	13179217.0	1192224.0	660760.0	13	12.88	401.3	416.71
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	1	200	3	16	0.5	5.0	1.0	1.0	127162	18	18	18	745242	ITEMSET	True	True	False	36000.0	2	23604769.0	1713950.0	873475.0	22	12.93	511.8	528.41
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	1	300	3	16	0.5	5.0	1.0	1.0	127162	18	18	18	745242	ITEMSET	True	True	False	36000.0	2	41686015.0	2495344.0	1249505.0	26	13.13	702.21	721.22
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	1	400	3	16	0.5	5.0	1.0	1.0	127162	18	18	18	745242	ITEMSET	True	True	False	36000.0	2	68927028.0	4018827.0	2303741.0	27	13.38	1043.25	1068.23
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	1	600	3	16	0.5	5.0	1.0	1.0	127162	18	18	18	745242	ITEMSET	True	True	False	36000.0	2	104597315.0	4958088.0	2688043.0	34	13.71	1392.42	1423.58
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	1	800	3	16	0.5	5.0	1.0	1.0	127162	18	18	18	745242	ITEMSET	True	True	False	36000.0	2	162005666.0	5675295.0	3042095.0	60	14.24	1867.31	1907.65
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	1	1000	3	16	0.5	5.0	1.0	1.0	127162	18	18	18	745242	ITEMSET	True	True	False	36000.0	2	272724872.0	7744862.0	4025012.0	73	14.92	2869.94	2934.32
DISAGR_SUMDIFF	AVG_YELP	AVGRATINGS_PONDERATION	[('categories', 'themes')]	[('seniority', 'simple'), ('elite', 'simple'), ('friends_network', 'simple')]	1	1175	3	16	0.5	5.0	1.0	1.0	127162	18	18	18	745242	ITEMSET	True	True	False	36000.0	2	319444075.0	8321769.0	4319050.0	85	15.26	3262.27	3337.67
